ranking,country,regional_indicator,happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,year,month
107,Nepal,South Asia,4.793,9.34497,0.58904,64,0.60826,0.46553,0.13872,2016,10
107,Nepal,South Asia,4.793,9.34497,0.58904,64,0.60826,0.46553,0.13872,2016,11
107,Nepal,South Asia,4.793,9.34497,0.58904,64,0.60826,0.46553,0.13872,2016,12
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,1
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,2
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,3
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,4
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,5
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,6
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,7
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,8
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,9
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,10
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,11
49,Uzbekistan,Commonwealth of Independent States,5.987,9.92666,0.98719,64,1.0,0.41876,0.56081,2016,12
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,1
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,2
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,3
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,4
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,5
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,6
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,7
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,8
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,9
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,10
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,11
40,Suriname,Latin America and Caribbean,6.269,9.82217,0.65807,65,0.85843,0.2033,0.25123,2016,12
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,1
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,2
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,3
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,4
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,5
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,6
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,7
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,8
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,9
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,10
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,11
112,Iraq,Middle East and North Africa,4.575,9.95884,0.50035,65,0.40849,0.23897,0.2699,2016,12
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,1
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,2
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,3
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,4
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,5
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,6
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,7
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,8
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,9
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,10
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,11
120,Egypt,Middle East and North Africa,4.362,9.98272,0.42098,65,0.30973,0.15501,0.20572,2016,12
67,Libya,Middle East and North Africa,5.615,9.97807,0.80351,65,0.66842,0.20845,0.20465,2016,1
67,Libya,Middle East and North Africa,5.615,9.97807,0.80351,65,0.66842,0.20845,0.20465,2016,2
67,Libya,Middle East and North Africa,5.615,9.97807,0.80351,65,0.66842,0.20845,0.20465,2016,3
67,Libya,Middle East and North Africa,5.615,9.97807,0.80351,65,0.66842,0.20845,0.20465,2016,4
